cora
57.39 33.61 26.79 57.6
58.65 35.75 28.84 59.05
57.89 33.58 27.16 57.93
58.9 35.77 28.51 59.52
58.15 33.64 27.11 58.27
57.64 33.87 27.39 57.69
57.89 35.39 28.41 58.1
58.15 35.34 27.2 58.95
gnnlayers: 3, lr: 0.001, dims: [500], lamda: 1000
58.12 0.43
34.61 0.95
27.71 0.74
58.4 0.59
uat
56.97 30.52 29.52 55.14
56.72 30.13 29.33 54.74
56.81 29.95 29.63 55.27
56.89 28.37 28.42 55.62
56.89 30.51 29.49 55.03
56.97 30.1 29.87 55.38
56.64 30.31 29.19 54.82
56.72 27.74 24.29 55.04
57.23 30.13 30.15 55.5
57.39 29.9 30.02 55.77
gnnlayers: 5, lr: 0.001, dims: [500], lamda: 0.001
56.92 0.22
29.77 0.89
28.99 1.63
55.23 0.32
56.72 30.37 29.28 54.89
56.89 30.44 29.44 55.01
56.72 30.01 29.26 54.8
57.31 30.1 30.16 55.62
56.72 30.37 29.28 54.89
56.97 30.1 29.87 55.38
56.64 30.31 29.19 54.82
56.72 27.74 24.29 55.04
57.06 29.99 29.93 55.37
58.24 31.01 31.19 57.08
gnnlayers: 5, lr: 0.001, dims: [500], lamda: 0.01
57.0 0.46
30.04 0.82
29.19 1.73
55.29 0.65
56.64 30.31 29.19 54.82
56.81 30.53 29.75 55.3
56.72 30.37 29.28 54.89
58.32 31.12 31.28 57.18
56.64 30.31 29.19 54.82
56.81 30.57 29.45 55.11
56.72 30.16 29.38 54.75
56.55 27.49 23.93 54.91
56.97 30.07 29.84 55.28
58.15 30.83 31.03 57.0
gnnlayers: 5, lr: 0.001, dims: [500], lamda: 0.1
57.03 0.61
30.18 0.94
29.23 1.9
55.41 0.86
56.39 31.02 29.31 54.85
56.97 31.27 29.78 56.12
56.39 30.13 28.63 55.08
56.39 31.44 29.44 54.87
55.97 29.83 28.45 54.02
56.55 30.77 29.17 55.2
56.22 30.65 28.66 54.64
56.22 30.96 28.75 54.58
56.64 31.44 29.55 55.29
55.88 26.31 23.27 54.2
gnnlayers: 5, lr: 0.001, dims: [500], lamda: 1
56.36 0.3
30.38 1.45
28.5 1.79
54.89 0.57
59.08 30.66 31.78 57.67
59.33 30.92 32.1 57.91
57.9 27.83 28.61 56.43
57.9 30.63 30.98 56.01
57.9 30.36 30.89 55.92
57.82 30.35 30.77 55.86
58.15 30.47 30.95 56.35
57.98 30.58 31.01 56.07
56.89 27.4 24.96 54.69
57.82 27.69 28.51 56.37
gnnlayers: 5, lr: 0.001, dims: [500], lamda: 10
58.08 0.65
29.69 1.35
30.06 2.03
56.33 0.87
57.82 29.43 25.33 58.06
56.81 30.29 25.62 56.19
56.72 26.31 22.69 56.99
57.14 30.81 26.51 57.1
57.23 29.91 25.7 57.3
56.72 29.21 24.83 56.43
56.64 30.85 26.45 56.45
57.23 29.21 24.34 56.7
56.97 30.79 26.43 56.9
56.81 30.62 26.09 56.77
gnnlayers: 5, lr: 0.001, dims: [500], lamda: 100
57.01 0.34
29.74 1.3
25.4 1.13
56.89 0.5
58.32 30.69 25.56 57.52
60.08 30.72 26.32 60.2
58.99 30.07 24.79 59.35
58.99 30.48 25.78 58.4
58.91 30.37 25.5 58.21
60.0 30.39 25.76 60.18
61.18 32.28 28.04 60.74
58.32 29.99 24.53 58.54
57.98 29.59 24.29 57.55
60.08 31.19 26.03 60.14
gnnlayers: 5, lr: 0.001, dims: [500], lamda: 1000
59.28 0.96
30.58 0.71
25.66 1.01
59.08 1.13
cora
cora
cora
71.71 55.32 51.3 69.19
74.96 55.08 51.66 73.8
74.3 56.12 53.2 72.17
72.82 55.28 50.38 68.01
73.71 56.47 51.85 68.82
74.59 58.8 53.25 70.17
74.08 58.0 52.12 69.47
75.81 57.8 53.1 74.94
75.81 56.92 54.62 73.93
75.15 58.59 54.55 70.09
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 100
74.29 1.23
56.84 1.33
52.6 1.31
71.06 2.33
cora
71.71 55.32 51.3 69.19
74.96 55.08 51.66 73.8
74.3 56.12 53.2 72.17
72.82 55.28 50.38 68.01
cora
71.71 55.32 51.3 69.19
74.96 55.08 51.66 73.8
74.3 56.12 53.2 72.17
72.82 55.28 50.38 68.01
73.71 56.47 51.85 68.82
cora
71.71 55.32 51.3 69.19
74.96 55.08 51.66 73.8
74.3 56.12 53.2 72.17
72.82 55.28 50.38 68.01
cora
71.71 55.32 51.3 69.19
74.96 55.08 51.66 73.8
74.3 56.12 53.2 72.17
cora
71.71 55.32 51.3 69.19
74.96 55.08 51.66 73.8
74.3 56.12 53.2 72.17
cora
71.71 55.32 51.3 69.19
74.96 55.08 51.66 73.8
74.3 56.12 53.2 72.17
72.82 55.28 50.38 68.01
73.71 56.47 51.85 68.82
74.59 58.8 53.25 70.17
74.08 58.0 52.12 69.47
75.81 57.8 53.1 74.94
75.81 56.92 54.62 73.93
75.15 58.59 54.55 70.09
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 100
74.29 1.23
56.84 1.33
52.6 1.31
71.06 2.33
cora
74.48 58.16 52.8 69.88
74.96 55.02 51.68 73.73
75.44 56.32 53.72 73.75
72.82 54.33 50.33 70.68
73.01 55.14 52.13 70.57
74.19 58.24 52.69 69.74
73.93 57.99 51.31 69.69
76.29 58.32 53.48 75.66
75.78 56.71 54.28 73.88
75.22 58.5 54.78 70.16
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 100
74.61 1.09
56.87 1.51
52.72 1.32
71.77 2.11
cora
71.71 55.32 51.3 69.19
74.96 55.08 51.66 73.8
74.3 56.12 53.2 72.17
72.82 55.28 50.38 68.01
73.71 56.47 51.85 68.82
74.59 58.8 53.25 70.17
74.08 58.0 52.12 69.47
75.81 57.8 53.1 74.94
75.81 56.92 54.62 73.93
75.15 58.59 54.55 70.09
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 100
74.29 1.23
56.84 1.33
52.6 1.31
71.06 2.33
corafull
corafull
corafull
corafull
corafull
cora
cora
cora
cora
cora
cora
cora
cora
cora
cora
cora
cora
cora
0.0 52.83 46.47 0.0
cora
0.0 52.83 46.47 0.0
0.0 48.88 36.88 0.0
0.0 53.1 48.87 0.0
0.0 46.08 34.25 0.0
0.0 55.55 52.14 0.0
0.0 55.03 51.56 0.0
0.0 51.04 37.48 0.0
0.0 54.69 50.79 0.0
0.0 49.11 36.47 0.0
0.0 48.34 41.7 0.0
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
0.0 0.0
51.47 3.09
43.66 6.7
0.0 0.0
cora
0.0 52.83 46.47 0.0
0.0 48.88 36.88 0.0
0.0 53.1 48.87 0.0
0.0 46.08 34.25 0.0
0.0 55.55 52.14 0.0
0.0 55.03 51.56 0.0
0.0 51.04 37.48 0.0
0.0 54.69 50.79 0.0
0.0 49.11 36.47 0.0
0.0 48.34 41.7 0.0
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
0.0 0.0
51.47 3.09
43.66 6.7
0.0 0.0
cora
69.24 53.89 46.96 61.83
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
69.24 0.0
53.89 0.0
46.96 0.0
61.83 0.0
cora
69.24 53.89 46.96 61.83
75.04 55.86 52.25 73.75
70.24 53.66 47.19 62.47
70.57 52.04 47.56 68.39
71.53 54.81 49.99 62.89
72.67 55.28 52.32 70.05
71.27 54.82 48.37 66.51
73.82 55.25 52.33 71.52
74.74 55.6 53.05 72.57
70.16 52.38 46.18 69.04
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
71.93 1.93
54.36 1.26
49.62 2.53
67.9 4.11
cora
69.24 53.89 46.96 61.83
75.04 55.86 52.25 73.75
70.24 53.66 47.19 62.47
70.57 52.04 47.56 68.39
71.53 54.81 49.99 62.89
72.67 55.28 52.32 70.05
71.27 54.82 48.37 66.51
73.82 55.25 52.33 71.52
74.74 55.6 53.05 72.57
70.16 52.38 46.18 69.04
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
71.93 1.93
54.36 1.26
49.62 2.53
67.9 4.11
cora
69.24 53.89 46.96 61.83
75.04 55.86 52.25 73.75
70.24 53.66 47.19 62.47
70.57 52.04 47.56 68.39
71.53 54.81 49.99 62.89
72.67 55.28 52.32 70.05
71.27 54.82 48.37 66.51
73.82 55.25 52.33 71.52
74.74 55.6 53.05 72.57
70.16 52.38 46.18 69.04
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
71.93 1.93
54.36 1.26
49.62 2.53
67.9 4.11
cora
69.24 53.89 46.96 61.83
75.04 55.86 52.25 73.75
70.24 53.66 47.19 62.47
70.57 52.04 47.56 68.39
71.53 54.81 49.99 62.89
72.67 55.28 52.32 70.05
71.27 54.82 48.37 66.51
73.82 55.25 52.33 71.52
74.74 55.6 53.05 72.57
70.16 52.38 46.18 69.04
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
71.93 1.93
54.36 1.26
49.62 2.53
67.9 4.11
cora
69.24 53.89 46.96 61.83
75.04 55.86 52.25 73.75
70.24 53.66 47.19 62.47
70.57 52.04 47.56 68.39
71.53 54.81 49.99 62.89
72.67 55.28 52.32 70.05
71.27 54.82 48.37 66.51
73.82 55.25 52.33 71.52
74.74 55.6 53.05 72.57
70.16 52.38 46.18 69.04
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
71.93 1.93
54.36 1.26
49.62 2.53
67.9 4.11
cora
48.71 28.56 20.26 43.09
49.67 26.97 20.14 44.86
50.59 29.22 23.16 44.63
50.22 28.16 22.25 44.91
49.26 28.13 20.79 44.38
49.96 28.5 21.21 45.32
49.48 28.89 21.82 44.28
53.29 29.4 23.3 48.07
50.74 28.18 22.55 45.24
52.73 29.56 24.11 47.22
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
50.46 1.4
28.56 0.73
21.96 1.28
45.2 1.37
cora
68.57 52.22 45.57 66.86
72.97 56.59 50.47 68.8
69.5 52.94 46.8 62.54
66.69 50.11 43.87 65.01
72.71 55.26 50.07 68.06
72.86 54.97 50.16 68.28
69.72 54.3 48.7 67.31
72.19 55.53 47.93 68.14
74.37 54.57 51.55 72.76
71.97 53.81 50.51 69.35
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
71.16 2.28
54.03 1.77
48.56 2.36
67.71 2.55
cora
63.04 49.45 42.89 59.05
64.66 50.71 43.55 62.64
65.51 50.53 43.86 61.95
62.92 47.23 39.15 56.6
67.21 51.3 43.33 60.68
68.8 52.67 46.42 65.72
70.57 51.12 48.5 68.28
69.68 50.42 47.04 67.51
68.02 50.5 44.52 64.71
70.09 50.19 46.34 68.24
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
67.05 2.72
50.41 1.33
44.56 2.52
63.54 3.82
cora
67.25 53.61 46.43 64.2
72.23 55.5 49.14 68.19
70.97 52.87 48.0 62.94
63.29 51.89 44.79 60.4
72.38 54.3 50.34 67.25
71.97 53.91 49.73 70.35
71.6 53.62 49.86 69.59
72.27 55.33 48.66 67.96
70.49 50.58 45.64 68.71
71.23 52.54 48.38 68.94
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
70.37 2.76
53.42 1.43
48.1 1.79
66.85 3.08
cora
69.98 52.32 46.53 68.66
70.01 51.97 46.44 68.77
69.87 53.29 46.16 66.43
70.46 53.54 46.03 66.95
70.2 53.75 46.19 66.71
70.27 53.13 47.27 68.87
69.9 53.34 47.07 68.54
70.09 52.47 47.17 68.68
70.57 53.73 46.08 67.26
70.35 52.65 47.44 68.92
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
70.17 0.23
53.02 0.59
46.64 0.52
67.98 0.96
cora
69.98 52.32 46.53 68.66
70.01 51.97 46.44 68.77
69.87 53.29 46.16 66.43
70.46 53.54 46.03 66.95
70.2 53.75 46.19 66.71
70.27 53.13 47.27 68.87
69.9 53.34 47.07 68.54
70.09 52.47 47.17 68.68
70.57 53.73 46.08 67.26
70.35 52.65 47.44 68.92
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
70.17 0.23
53.02 0.59
46.64 0.52
67.98 0.96
cora
65.36 50.08 42.32 62.98
72.42 55.62 49.68 68.12
70.24 52.98 47.02 62.52
63.0 51.85 44.15 60.42
72.08 53.87 49.89 66.98
72.12 54.15 50.16 70.41
71.23 53.47 49.18 69.2
71.82 55.22 47.9 67.64
71.94 51.91 47.79 70.04
71.53 53.68 49.33 69.09
gnnlayers: 4, lr: 0.001, dims: [500], lamda: 1000
70.17 3.1
53.28 1.57
47.74 2.48
66.74 3.33
cora
65.36 50.08 42.32 62.98
cora
65.36 50.08 42.32 62.98
72.42 55.62 49.68 68.12
70.24 52.98 47.02 62.52
cora
65.36 50.08 42.32 62.98
72.42 55.62 49.68 68.12
70.24 52.98 47.02 62.52
63.0 51.85 44.15 60.42
cora
65.36 50.08 42.32 62.98
cora
65.36 50.08 42.32 62.98
72.42 55.62 49.68 68.12
70.24 52.98 47.02 62.52
63.0 51.85 44.15 60.42
72.08 53.87 49.89 66.98
72.12 54.15 50.16 70.41
cora
65.36 50.08 42.32 62.98
72.42 55.62 49.68 68.12
70.24 52.98 47.02 62.52
63.0 51.85 44.15 60.42
72.08 53.87 49.89 66.98
72.12 54.15 50.16 70.41
71.23 53.47 49.18 69.2
cora
65.36 50.08 42.32 62.98
72.42 55.62 49.68 68.12
70.24 52.98 47.02 62.52
63.0 51.85 44.15 60.42
72.08 53.87 49.89 66.98
72.12 54.15 50.16 70.41
71.23 53.47 49.18 69.2
